Unnamed: 0,LATITUDE_A,LONGITUDE_A,ELEVATION_A,PRCP_A,SNWD_A,TMAX_A,TMIN_A,TAVG_A,LATITUDE_B,LONGITUDE_B,ELEVATION_B,PRCP_B,SNWD_B,TMAX_B,TMIN_B,TAVG_B,LATITUDE_C,LONGITUDE_C,ELEVATION_C,PRCP_C,SNWD_C,TMAX_C,TMIN_C,TAVG_C,LATITUDE,LONGITUDE,TAVG,DAY_OF_WEEK,MONTH,DAY_OF_YEAR,YEAR,IS_WEEKEND,DAY_SIN,DAY_COS,MONTH_SIN,MONTH_COS,DISTANCE_AB,DISTANCE_AC,DISTANCE_BC,ELEV_DIFF_AB,ELEV_DIFF_AC,ELEV_DIFF_BC,TEMP_DIFF_A,TEMP_DIFF_B,TEMP_DIFF_C,AVG_TEMP_A,AVG_TEMP_B,AVG_TEMP_C,CUMULATIVE_PRCP,CUMULATIVE_SNWD,TEMP_RANGE,TEMP_ANOMALY_A,TEMP_ANOMALY_B,TEMP_ANOMALY_C,LAT_LONG_INTERACT_A,LAT_LONG_INTERACT_B,LAT_LONG_INTERACT_C,ELEV_TEMP_INTERACT_A,ELEV_TEMP_INTERACT_B,ELEV_TEMP_INTERACT_C,PRCP_INTERACT_AB,PRCP_INTERACT_AC,PRCP_INTERACT_BC,MEAN_TEMP,VAR_TEMP,MEDIAN_TEMP,MEAN_PRCP,VAR_PRCP,MEDIAN_PRCP,TAVG_A_LAG1,TAVG_B_LAG1,TAVG_C_LAG1,PRCP_A_LAG1,PRCP_B_LAG1,PRCP_C_LAG1,ROLLING_MEAN_TEMP_A,ROLLING_MEAN_TEMP_B,ROLLING_MEAN_TEMP_C,ROLLING_MEAN_PRCP_A,ROLLING_MEAN_PRCP_B,ROLLING_MEAN_PRCP_C,LOCATION_CLUSTER,DATE
212.0,63.88,77.52,128.0,0.7565875388358319,0.0,-5.5,-12.9,-15.36,62.95,79.82,66.0,0.0,0.0,-4.82,-13.52,24.64,63.08,78.93,64.0,0.0,0.0,-2.2,-11.216740039876862,-12.36,63.933,78.733,-10.6,6.0,1.0,28.0,1979.0,1.0,0.4632579225674917,0.88622350294858,0.49999999999999994,0.8660254037844387,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,7.4,8.7,10.294546543257496,-9.2,-9.17,-2.2,0.0,0.0,11.32,-24.182971622473126,-24.152971622473128,-17.18297162247313,4951.9776,5024.669,4978.9044,-1966.08,1626.24,-791.04,23.615016858916377,25.843922658452797,0.0,-1.0266666666666662,496.33333333333337,-12.36,0.0,0.0,0.0,-8.764259271651586,-24.86,-8.922501398983233,6.64716847920551,2.0,0.0,2.3189037237722117,14.88567546473567,2.9238213606863312,2.93126547638965,0.6666666666666666,0.0,0.0,1979-01-28
213.0,63.88,77.52,128.0,2.629509410035177,0.0,36.3,35.32216443678777,31.8,62.95,79.82,66.0,0.0,0.0,33.17,15.76,27.72,63.08,78.93,64.0,0.059288849233125496,0.0,35.2,19.0,30.24,63.933,78.733,26.8,5.0,7.0,189.0,1978.0,1.0,-0.10944576864891556,-0.993992768446958,-0.4999999999999997,-0.8660254037844388,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,-1.3279133881191667,17.410000000000004,16.200000000000003,36.3,24.465,27.1,0.0,0.0,20.54,21.317028377526867,9.482028377526872,12.117028377526873,4951.9776,5024.669,4978.9044,4070.4,1829.52,1935.36,26.5131132771254,33.60145557058854,-0.8749330803903312,29.919999999999998,4.238400000000003,30.24,0.0,253.74570038636804,0.0,-15.36,24.64,-12.36,-2.727853835435779,0.0,0.0,9.432446188109,9.166666666666666,10.226823477786546,0.3462339545016205,0.6666666666666666,4.502489863621291,0.0,1978-07-08
214.0,63.88,77.52,128.0,2.7292087376633405,0.0,26.760363010605232,15.48,25.729611378903037,62.95,79.82,66.0,0.0,0.0,60.67,13.6,27.39,63.08,78.93,64.0,0.20987553285599397,0.0,26.256530171954672,14.565713106700588,32.76,63.933,78.733,27.3,6.0,8.0,216.0,1980.0,1.0,-0.5431052396834317,-0.8396646346181327,-0.8660254037844384,-0.5000000000000004,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,15.004307166254362,47.07,18.724261682391763,15.48,37.135,16.590190800987884,0.0,0.0,47.07,0.49702837752687223,22.152028377526868,1.528469178408151,4951.9776,5024.669,4978.9044,3395.758256513896,1807.74,2096.64,21.270513631739192,46.96532119989311,-38.429318685854085,30.075,14.418449999999986,30.075,0.0,188.07047168138706,0.0,31.8,27.72,30.24,0.47753506281967084,0.0,-2.3591388268366242,22.2864833434213,26.583333333333332,16.879999999999995,2.2503140202625356,0.0,0.17446692585573254,0.0,1980-08-03
215.0,63.88,77.52,128.0,2.738117592258842,0.0,16.462088258597113,9.46,21.36,62.95,79.82,66.0,0.0,0.0,30.07,8.96,21.01,63.08,78.93,64.0,-0.04937693536264531,0.0,24.8620472788778,11.090269008640151,27.24,63.933,78.733,20.3,2.0,9.0,269.0,1979.0,0.0,-0.9963950238187231,-0.08483487790576538,-1.0,-1.8369701987210297e-16,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,6.839462127809503,21.11,17.368360977494632,9.46,19.515,16.10956580247823,0.0,0.0,21.11,-5.522971622473127,4.532028377526872,1.1184691799842856,4951.9776,5024.669,4978.9044,2734.08,1386.66,1743.36,9.692591944867475,26.242606378077422,-17.053498146848465,23.203333333333333,12.251633333333325,21.36,0.0,81.60694351078178,0.0,24.826528867219867,27.39,32.76,1.0457442873816891,0.0,3.0709515772961082,22.75368427200624,25.373333333333335,30.079999999999995,3.052608897376777,0.0,1.5701670414980446,0.0,1979-09-26
216.0,63.88,77.52,128.0,0.6816530798208291,2.15,19.64174861738215,12.9,27.6,62.95,79.82,66.0,0.0,0.0,32.31,13.68,25.3,63.08,78.93,64.0,0.0,0.0,34.1,14.25,27.0,63.933,78.733,24.5,2.0,8.0,225.0,1975.0,0.0,-0.666088855860977,-0.7458723993404063,-0.8660254037844384,-0.5000000000000004,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,9.168775559423386,18.630000000000003,19.85,12.9,22.995,24.175,0.0,2.15,21.200000000000003,-2.082971622473128,8.012028377526873,9.192028377526873,4951.9776,5024.669,4978.9044,3532.8,1669.8,1728.0,21.05580665305024,23.68540680200401,0.0,26.633333333333336,1.4233333333333338,27.0,0.0,0.0,0.0,21.36,21.01,27.24,2.4012224548724017,0.0,3.506650285616485,24.06378353870609,24.566666666666666,28.999999999999996,1.9706741358928122,0.0,1.8737351648510234,0.0,1975-08-13
217.0,63.88,77.52,128.0,0.0,0.0,-1.1,-8.6,-8.04,62.95,79.82,66.0,0.0,0.0,1.07,-8.56,19.14,63.08,78.93,64.0,0.0,0.0,2.2,-9.5,7.314123398759435,63.933,78.733,-6.6,3.0,3.0,61.0,1978.0,0.0,0.8670985522812081,0.4981366284784055,1.0,6.123233995736766e-17,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,7.5,9.63,11.7,-4.85,-3.745,-3.65,0.0,0.0,11.7,-19.832971622473128,-18.727971622473127,-18.63297162247313,4951.9776,5024.669,4978.9044,-1029.12,1263.24,509.223892576299,0.0,0.0,0.0,5.550000000000001,369.3762,5.550000000000001,0.0,0.0,0.0,27.6,25.3,27.0,0.6289523019370993,0.0,0.0,13.640000000000006,21.816666666666666,15.880936438054547,2.8044990577938367,0.0,1.1331043580405666,0.0,1978-03-02
218.0,63.88,77.52,128.0,0.6815006538567908,0.0,13.2,12.593258381913998,6.6,62.95,79.82,66.0,0.0,0.0,17.66,4.32,5.046435454095315,63.08,78.93,64.0,0.0,0.0,16.005755783341666,8.255742849464955,-0.08837658955874694,63.933,78.733,5.8,4.0,11.0,310.0,1976.0,0.0,-0.8136678304455991,0.5813300798152042,-0.5000000000000004,0.8660254037844384,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,0.379649839904042,13.34,11.90231949511295,13.2,10.99,15.712065807463418,0.0,0.0,13.34,-1.782971622473129,-3.992971622473128,0.7395941850295298,4951.9776,5024.669,4978.9044,844.8,221.8012395189046,86.34389257629903,18.66543088246432,26.229708203626117,0.0,6.6,30.335960045154025,6.6,0.0,0.0,0.0,-8.04,19.14,0.1414546381760573,0.0,0.0,0.0,8.720000000000006,26.164565051097465,6.067370813485827,5.209135156735206,0.0,0.0,0.0,1976-11-05
219.0,63.88,77.52,128.0,0.8063331441673598,0.0,-11.0,-11.476315340159653,-22.2,62.95,79.82,66.0,0.0,0.0,26.96,-12.88,21.67,63.08,78.93,64.0,0.0,0.0,-3.35378734477381,-15.2,-12.48,63.933,78.733,-13.4,3.0,2.0,57.0,1976.0,0.0,0.8307970168121247,0.5565755266413303,0.8660254037844386,0.5000000000000001,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,6.151795478618152,39.84,14.404316509595937,-11.0,7.04,-15.2,0.0,0.0,42.16,-25.98297162247313,-7.942971622473128,-30.182971622473126,4951.9776,5024.669,4978.9044,-2841.6,1430.22,-798.72,11.97167746214774,28.891349991573392,0.0,-4.336666666666666,530.8796333333333,-12.48,0.0,0.0,0.0,6.6,18.53237181036892,13.731313452887688,7.344835579249394,0.0,0.0,-7.8799999999999955,12.463495294824625,-1.5849378692954008,2.544998500710942,0.0,0.0,0.0,1976-02-26
220.0,63.88,77.52,128.0,0.681676603481874,0.0,0.0,-2.0577444383772754,-6.48,62.95,79.82,66.0,0.0,0.0,2.68,-7.12,37.29,63.08,78.93,64.0,0.0,0.0,2.2,-8.55,-1.56,63.933,78.733,-4.2,1.0,2.0,50.0,1980.0,0.0,0.7579216274973472,0.6523456189565257,0.8660254037844386,0.5000000000000001,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,5.620844318001522,9.8,10.75,0.0,-2.2199999999999998,-3.1750000000000003,0.0,0.0,11.23,-14.982971622473128,-17.20297162247313,-18.157971622473127,4951.9776,5024.669,4978.9044,-829.44,2461.14,-99.84,23.267061650512204,27.29464067281957,0.0,9.75,574.8903,-1.56,0.0,0.0,0.0,-22.2,21.67,-12.48,6.267970541348609,0.0,0.0,-7.359999999999996,19.248826650033735,-0.3732440469119609,3.673325416424894,0.0,0.0,0.0,1980-02-19
221.0,63.88,77.52,128.0,119.0,0.0,15.4,10.297751991894042,12.96,62.95,79.82,66.0,18.0,0.0,54.68,10.16,18.04,63.08,78.93,64.0,41.0,0.0,21.664829022623987,9.19632506928064,16.8,63.933,78.733,12.8,2.0,4.0,116.0,1978.0,0.0,0.9111686353326631,-0.41203363695942635,0.8660254037844387,-0.4999999999999998,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,7.945616590183143,44.519999999999996,16.560726070658912,15.4,32.42,16.822440845350123,178.0,0.0,44.519999999999996,0.41702837752687216,17.43702837752687,1.8510942229964504,4951.9776,5024.669,4978.9044,1658.88,1190.6399999999999,1075.2,2142.0,4879.0,738.0,15.933333333333332,7.014933333333329,16.8,59.333333333333336,2802.3333333333335,41.0,-6.48,37.29,-1.56,170.0935526837481,0.0,0.0,-5.239999999999995,25.666666666666668,0.9199999999999928,48.85073006815478,6.0,13.666666666666666,0.0,1978-04-26
222.0,63.88,77.52,128.0,0.0,0.0,23.1,18.46069668087704,7.44,62.95,79.82,66.0,0.0,0.0,20.65,1.68,51.26,63.08,78.93,64.0,0.5342937961818943,0.0,18.7,1.9,11.16,63.933,78.733,5.6,4.0,2.0,47.0,1979.0,0.0,0.7232617254437388,0.6905740195722294,0.8660254037844386,0.5000000000000001,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,8.515527381604835,18.97,16.8,23.1,11.165,10.299999999999999,0.0,0.0,21.42,8.117028377526873,-3.817971622473129,-4.682971622473129,4951.9776,5024.669,4978.9044,952.32,3383.16,714.24,0.0,89.63073688730871,-8.255524542255142,23.286666666666665,590.3401333333331,11.16,0.0,0.0,0.0,12.96,18.04,16.8,119.0,18.0,41.0,4.640000000000004,35.53,8.799999999999992,10.877481142502866,6.0,16.001528794042663,0.0,1979-02-16
223.0,63.88,77.52,128.0,1.4317269187753539,0.0,23.582346778955802,12.807994405975474,28.8,62.95,79.82,66.0,0.0,0.0,37.13,12.08,63.36,63.08,78.93,64.0,0.0,0.0,26.23139736146149,13.934759769166101,41.63612320059263,63.933,78.733,23.5,1.0,6.0,161.0,1975.0,0.0,0.36348161248290634,-0.9316013725767187,1.2246467991473532e-16,-1.0,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,14.040931036617767,25.050000000000004,19.099817675708785,14.625246303000532,24.605,16.440190794365446,0.0,0.0,25.050000000000004,-0.4086003198142142,9.622028377526872,1.3390941711764663,4951.9776,5024.669,4978.9044,3686.4,4181.76,2576.167892576299,32.583258139211665,22.1908860394053,0.0,46.08,597.1967999999999,46.08,0.0,0.0,0.0,7.44,51.26,11.16,0.0,0.0,3.6569237416920837,16.400000000000006,44.22,26.397185396783275,3.667657381852251,6.0,2.13144008632704,0.0,1975-06-10
224.0,63.88,77.52,128.0,7.756728062924797,0.0,25.3,18.6369390859826,17.4,62.95,79.82,66.0,0.0,0.0,29.42,11.84,62.92,63.08,78.93,64.0,0.0,0.0,29.7,15.933610012686616,21.36,63.933,78.733,15.4,4.0,5.0,131.0,1979.0,0.0,0.7758587728069828,-0.6309066211876704,0.49999999999999994,-0.8660254037844387,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,9.963311259396185,17.580000000000002,14.307116156442218,25.3,20.630000000000003,29.7,0.0,0.0,17.86,10.317028377526873,5.647028377526874,14.717028377526871,4951.9776,5024.669,4978.9044,2227.2,4152.72,1367.04,39.710293649149044,85.68109070725306,0.0,33.89333333333333,635.8309333333334,21.36,0.0,0.0,0.0,28.8,63.36,27.616710186503838,9.786223781780745,0.0,0.0,17.880000000000006,59.18,20.9141073739032,8.456844451873422,0.0,3.3454720049764863,0.0,1979-05-11
225.0,63.88,77.52,128.0,1.4309074126946209,0.0,17.945447476337876,10.685123537635192,16.56,62.95,79.82,66.0,0.0,0.0,52.43,9.6,18.48,63.08,78.93,64.0,0.0,0.0,47.41,11.4,3.75612333611792,63.933,78.733,4.0,0.0,4.0,117.0,1976.0,0.0,0.9039461929224011,-0.42764620926777464,0.8660254037844387,-0.4999999999999998,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,8.94195698178183,42.83,36.01,14.880621297743577,31.015,29.404999999999998,0.0,0.0,42.83,-0.13822532366920995,16.03202837752687,14.42202837752687,4951.9776,5024.669,4978.9044,2119.68,1219.68,227.8158925762989,23.963314117059532,23.690658959247557,0.0,17.52,1.8432000000000033,17.52,0.0,0.0,0.0,17.4,62.92,21.36,3.08416962847369,0.0,0.0,20.920000000000005,48.25333333333334,14.243368399679348,7.164661452369182,0.0,0.0,0.0,1976-04-26
226.0,63.88,77.52,128.0,0.6813216394574743,0.0,27.5,19.336127244006413,15.12,62.95,79.82,66.0,0.0,0.0,29.96,8.24,20.57,63.08,78.93,64.0,0.0,0.0,30.8,13.41641084494751,19.2,63.933,78.733,17.8,3.0,9.0,272.0,1977.0,0.0,-0.9994446170919858,-0.033323525711631344,-1.0,-1.8369701987210297e-16,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,8.306878147413073,21.72,16.750054117017253,27.5,19.1,30.8,0.0,0.0,22.560000000000002,12.517028377526872,4.117028377526873,15.817028377526873,4951.9776,5024.669,4978.9044,1935.36,1357.6200000000001,1228.8,17.79676990728811,18.557458657118943,0.0,18.296666666666667,8.037633333333336,19.2,0.0,0.0,0.0,16.56,18.48,21.191878622577924,5.815866027402395,0.0,0.0,16.360000000000003,33.99,19.439386633551432,4.3271603800580305,0.0,0.0,0.0,1977-09-29
227.0,63.88,77.52,128.0,0.0,0.0,8.8,11.581728911038482,5.52,62.95,79.82,66.0,0.0,0.0,9.63,2.16,0.11550364130144608,63.08,78.93,64.0,0.0,0.0,12.1,5.158258905780703,9.24,63.933,78.733,6.0,3.0,12.0,341.0,1978.0,0.0,-0.4051645224207563,0.9142437912130223,-2.4492935982947064e-16,1.0,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,-1.0405719467378165,7.470000000000001,8.321611701339824,8.8,5.8950000000000005,12.1,0.0,0.0,9.94,-6.1829716224731275,-9.087971622473127,-2.8829716224731285,4951.9776,5024.669,4978.9044,706.56,-15.195260481095374,591.36,0.0,0.0,0.0,7.38,6.919200000000003,7.38,0.0,0.0,0.0,15.12,20.57,19.2,-5.923529906352778,0.0,0.0,12.400000000000004,29.196023558297643,15.36365629890538,5.08945966587075,0.0,0.0,0.0,1978-12-07
228.0,63.88,77.52,128.0,0.681458813863824,0.0,12.1,15.92022102992697,8.260923878922297,62.95,79.82,66.0,0.0,0.0,15.52,0.48,6.6,63.08,78.93,64.0,0.0,0.0,15.4,3.8,9.6,63.933,78.733,6.2,5.0,12.0,336.0,1978.0,1.0,-0.4822058478963526,0.8760579434344281,-2.4492935982947064e-16,1.0,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,-5.860949137596928,15.04,11.600000000000001,12.1,8.0,9.6,0.0,0.0,15.04,-2.8829716224731285,-6.982971622473128,-5.3829716224731285,4951.9776,5024.669,4978.9044,1038.9582565138958,435.59999999999997,614.4,17.862096801385988,28.41776226023417,0.0,8.1,4.5,8.1,0.0,0.0,0.0,5.52,13.937742722231619,9.24,0.0,0.0,0.0,9.446344164035736,14.048025342689082,12.679999999999993,6.0557236147636,0.0,0.0,0.0,1978-12-02
229.0,63.88,77.52,128.0,0.6813092815643194,0.0,21.87041393647555,13.76,39.21111137881529,62.95,79.82,66.0,0.0,0.0,36.92,13.52,55.55,63.08,78.93,64.0,0.0,0.0,25.889116902461552,14.653951215696349,46.36212314500168,63.933,78.733,26.0,3.0,7.0,205.0,1975.0,0.0,-0.3754703786876202,-0.9268343944460494,-0.4999999999999997,-0.8660254037844388,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,10.325177330857196,23.400000000000002,18.644697891544304,13.76,25.22,16.58519079374964,0.0,0.0,23.400000000000002,-1.2229716224731284,10.23702837752687,1.4959691676457414,4951.9776,5024.669,4978.9044,5465.390256513896,3666.2999999999997,3752.679892576299,54.59371232826841,54.75757822214952,0.0,55.55,443.2129908783744,55.55,0.0,0.0,0.0,9.484413363011274,6.6,9.6,-4.735933844309271,0.0,0.0,21.081284921563842,27.83066950938393,33.01930883902955,0.8633143908528553,0.0,0.0,0.0,1975-07-24
230.0,63.88,77.52,128.0,0.6815661938552431,0.0,54.31618137603977,53.92,33.24,62.95,79.82,66.0,0.0,0.0,42.26,36.4,57.31,63.08,78.93,64.0,0.0,0.0,23.23095493095541,15.728340359463376,44.334623175353514,63.933,78.733,28.0,3.0,7.0,184.0,1975.0,0.0,-0.023651127245231586,-0.9997202729664083,-0.4999999999999997,-0.8660254037844388,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,-3.9428175024651195,5.859999999999999,9.464198307625976,53.92,39.33,16.581440796649822,0.0,0.0,5.859999999999999,38.93702837752687,24.34702837752687,1.547219173701122,4951.9776,5024.669,4978.9044,4254.72,3782.46,2540.583892576299,28.82042722083534,31.656352329615842,0.0,45.275000000000006,289.68245,45.275000000000006,0.0,0.0,0.0,29.088196460683363,55.55,30.128654041640964,11.594491886087932,0.0,0.0,26.26685707826463,39.82,32.12870312842927,4.39362959524816,0.0,0.0,0.0,1975-07-03
231.0,63.88,77.52,128.0,4.406429320363756,0.0,15.4,16.130098888141607,10.8,62.95,79.82,66.0,0.0,0.0,18.3,19.04,10.23,63.08,78.93,64.0,0.0,0.0,18.7,12.875190190899488,56.28,63.933,78.733,10.5,6.0,10.0,288.0,1978.0,1.0,-0.9708824104813836,0.23955655912092708,-0.8660254037844386,0.5000000000000001,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,0.0633098490004862,-0.7399999999999984,7.007052050760226,15.4,18.67,18.7,0.0,0.0,-0.33999999999999986,0.41702837752687216,3.6870283775268735,3.717028377526871,4951.9776,5024.669,4978.9044,1382.4,675.1800000000001,3601.92,32.050513538308735,43.66009442595829,0.0,25.77,698.2263,10.8,0.0,0.0,0.0,33.24,57.31,31.29804464763892,3.423007986154914,0.0,0.0,20.655084265317917,41.03,31.429574485816815,6.535784739973472,0.0,0.0,0.0,1978-10-15
232.0,63.88,77.52,128.0,61.0,0.0,16.5,10.961923222413322,13.92,62.95,79.82,66.0,4.0,2.07,27.28,8.48,18.15,63.08,78.93,64.0,10.0,0.0,24.2,12.049961982632809,16.2,63.933,78.733,14.4,2.0,10.0,290.0,1979.0,0.0,-0.9620675724981452,0.27281126433401914,-0.8660254037844386,0.5000000000000001,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,5.809241320996904,18.8,14.302735724587125,16.5,17.880000000000003,24.2,75.0,2.07,18.8,1.5170283775268718,2.8970283775268744,9.217028377526871,4951.9776,5024.669,4978.9044,1781.76,1197.8999999999999,1036.8,244.0,610.0,40.0,16.09,4.482299999999997,16.2,25.0,981.0,10.0,10.8,10.23,56.28,34.521292321739544,0.0,0.0,19.320000000000004,28.563333333333333,28.809581741849293,7.934011565613174,1.3333333333333333,3.3333333333333335,0.0,1979-10-17
233.0,63.88,77.52,128.0,0.9316609878926506,0.0,66.22,14.62,29.16,62.95,79.82,66.0,0.0,0.0,70.83,13.76,29.26,63.08,78.93,64.0,0.0,0.0,38.5,16.15,31.991123193077954,63.933,78.733,25.7,1.0,6.0,170.0,1979.0,0.0,0.21547731504673012,-0.976508846196619,1.2246467991473532e-16,-1.0,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,51.6,57.07,22.35,40.42,42.295,27.325,0.0,0.0,57.07,25.43702837752687,27.31202837752687,12.342028377526871,4951.9776,5024.669,4978.9044,3732.48,1931.16,1645.703892576299,7.652395425608804,70.80130154170199,0.0,29.21,0.005000000000000142,29.21,0.0,0.0,0.0,13.92,18.15,16.2,61.0,4.0,10.0,17.960000000000004,19.213333333333335,19.882109475148333,6.549481811173705,1.3333333333333333,3.3333333333333335,0.0,1979-06-19
234.0,63.88,77.52,128.0,0.6817923018395227,0.0,32.63822489439897,18.92,30.96,62.95,79.82,66.0,0.0,0.0,43.55,2.08,73.7,63.08,78.93,64.0,0.0,0.0,44.0,23.75,36.72,63.933,78.733,27.0,4.0,6.0,168.0,1977.0,0.0,0.24893980855376657,-0.9685189578512204,1.2246467991473532e-16,-1.0,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,18.28992457858848,41.47,20.25,18.92,22.814999999999998,33.875,0.0,0.0,41.92,3.9370283775268735,7.8320283775268695,18.89202837752687,4951.9776,5024.669,4978.9044,3962.88,4864.2,2350.08,30.067050618691283,24.571016714761626,0.0,47.126666666666665,537.9009333333333,36.72,0.0,0.0,0.0,29.16,29.26,27.216772179904112,11.752621674920558,0.0,0.0,24.680000000000007,40.37,25.68447382499774,4.623484319462337,1.3333333333333333,3.3333333333333335,0.0,1977-06-17
235.0,63.88,77.52,128.0,13.747356359187041,0.0,-3.3,-5.912842228753016,-8.88,62.95,79.82,66.0,0.0,0.0,0.21,-7.6,18.15,63.08,78.93,64.0,0.2161672742113065,0.0,1.1,-5.935692938522645,-6.72,63.933,78.733,-9.8,2.0,2.0,47.0,1977.0,0.0,0.7232617254437388,0.6905740195722294,0.8660254037844386,0.5000000000000001,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,5.2155033312028385,7.81,8.77502600791893,-3.3,-3.695,1.1,0.0,0.0,8.7,-18.282971622473127,-18.677971622473127,-13.882971622473129,4951.9776,5024.669,4978.9044,-1136.64,1197.8999999999999,-430.08,41.0938706226481,72.052903597708,4.735010509233515,0.8499999999999993,225.6339,-6.72,0.0,191.95313167695747,0.0,30.96,73.7,36.72,8.403045334286801,0.0,0.0,17.080000000000005,40.370000000000005,19.913806312473284,8.139723203956,0.0,5.384087387249511,0.0,1977-02-16
236.0,63.88,77.52,128.0,2.2312719990848557,0.0,-16.5,-17.421673120014272,-23.4,62.95,79.82,66.0,0.0,0.0,-8.88,-15.6,24.31,63.08,78.93,64.0,0.0,0.0,-12.1,-16.912532202976152,-2.77787656243585,63.933,78.733,-16.3,1.0,2.0,48.0,1976.0,0.0,0.7350336741329412,0.6780306024735382,0.8660254037844386,0.5000000000000001,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,5.368248708346022,6.719999999999999,8.02703109836168,-16.5,-12.24,-12.1,0.0,0.0,6.719999999999999,-31.48297162247313,-27.22297162247313,-27.082971622473128,4951.9776,5024.669,4978.9044,-2995.2,1604.4599999999998,-182.5521074237011,23.89243815809198,32.30481298833725,0.0,0.45500000000000007,1138.1220499999997,0.45500000000000007,0.0,0.0,0.0,-8.88,18.15,-6.72,71.51394181878138,0.0,53.8369219155061,-0.43999999999999534,38.72,2.5933030423729555,9.730593319293474,0.0,24.142614428303215,0.0,1976-02-17
237.0,63.88,77.52,128.0,0.0,0.0,3.3,1.9356883532116553,-3.6,62.95,79.82,66.0,0.0,0.0,11.02,0.08,4.18,63.08,78.93,64.0,8.0,0.0,7.7,0.9252814646613865,2.16,63.933,78.733,-1.6,2.0,2.0,53.0,1978.0,0.0,0.7905633969115482,0.612380204990065,0.8660254037844386,0.5000000000000001,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,5.779300683181138,10.94,9.119977193017508,3.3,5.55,7.7,8.0,0.0,10.94,-11.68297162247313,-9.43297162247313,-7.282971622473128,4951.9776,5024.669,4978.9044,-460.8,275.88,138.24,0.0,0.0,0.0,0.9133333333333332,16.297733333333337,2.16,2.6666666666666665,21.333333333333336,0.0,-23.4,24.31,-7.564661460207726,-0.49391518446271654,0.0,0.0,-11.959999999999996,15.546666666666667,0.20630359404367288,1.317062585633673,0.0,3.1873959782811565,0.0,1978-02-22
238.0,63.88,77.52,128.0,0.6813912019378409,0.0,27.5,6.88,20.76,62.95,79.82,66.0,0.0,0.0,28.36,5.2,19.8,63.08,78.93,64.0,0.0,0.0,24.450102605211534,8.594115565058413,23.28,63.933,78.733,13.8,6.0,4.0,114.0,1977.0,1.0,0.9248025743285089,-0.38044736628785164,0.8660254037844387,-0.4999999999999998,154.72890901204994,113.53105152087696,47.346955736058646,62.0,64.0,2.0,20.62,23.16,18.32691410261056,17.19,16.78,16.302690812650575,0.0,0.0,23.16,2.207028377526873,1.797028377526873,1.2940941902174004,4951.9776,5024.669,4978.9044,2657.28,1306.8,1489.92,12.226739271307041,10.114870914235196,0.0,21.28,3.2304000000000004,20.76,0.0,0.0,0.0,-3.6,4.18,2.16,0.0,0.0,8.0,-2.0799999999999947,16.096666666666668,6.121292980131505,0.6453479954990127,0.0,2.6666666666666665,0.0,1977-04-24
